query,KEGG_id,KEGG_name,KEGG_formula,KEGG_pathway,KEGG_module,KEGG_brite,KEGG_enzyme,KEGG_reaction
Alanine,cpd:C17550,Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-(L-alanyl)-D-alanyl-D-alanine,C97H161N9O27P2,Peptidoglycan biosynthesis;Metabolic pathways,NA,Lipids [BR:br08002]; PR  Prenol lipids;  PR03 Polyprenols;   PR0303 Bactoprenol diphosphates;    C17550  Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-(L-alanyl)-D-alanyl-D-alanine,2.3.2.10;2.3.2.-,R08779 R08780
Alanine,cpd:C18619,4-Dimethylamino-L-phenylalanine,C11H16N2O2,NA,NA,NA,NA,NA
Alanine,cpd:C19712,N-Hydroxy-L-phenylalanine;2-(Hydroxyamino)-3-phenylpropanoate,C9H11NO3,Cyanoamino acid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites,NA,NA,1.14.14.40,R09579 R09580
Alanine,cpd:C19715,"N,N-Dihydroxy-L-phenylalanine",C9H11NO4,Cyanoamino acid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites,NA,NA,1.14.14.40,R09580 R09581
Alanine,cpd:C19779,beta-Alaninamide;beta-Alanine amide;3-Aminopropionamide,C3H8N2O,NA,NA,NA,3.5.1.100,R09648
Alanine,cpd:C20487,L-beta-Phenylalanine;(R)-3-Amino-3-phenylpropanoate,C9H11NO2,NA,NA,NA,5.4.3.10,R10286
Alanine,cpd:C20488,D-beta-Phenylalanine;(S)-3-Amino-3-phenylpropanoate;(S)-beta-Phenylalanine,C9H11NO2,NA,NA,NA,5.4.3.11,R10287
Alanine,cpd:C20807,3-Hydroxy-L-phenylalanine;3-Tyrosine,C9H11NO3,NA,NA,NA,1.14.16.7,R10729 R12543
Alanine,cpd:C20892,3-(5-Oxoisoxazolin-2-yl)-L-alanine;beta-(Isoxazolin-5-on-2-yl)-L-alanine,C6H8N2O4,NA,NA,NA,2.5.1.118,R10839
Alanine,cpd:C20893,3-(5-Oxoisoxazolin-4-yl)-L-alanine;beta-(Isoxazolin-5-on-4-yl)-L-alanine,C6H8N2O4,NA,NA,NA,2.5.1.119,R10840
Alanine,cpd:C20895,"(2S,3S)-3-Methylphenylalanine",C10H13NO2,NA,NA,NA,2.6.1.57;2.6.1.107,R10845
Alanine,cpd:C20966,3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanine,C7H11N3O4,Biosynthesis of various antibiotics;Metabolic pathways;Biosynthesis of secondary metabolites,"Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C",NA,6.3.2.47;6.3.5.-,R10942 R10943 R10944 R12352
Alanine,cpd:C20967,"N(beta)-Epoxysuccinamoyl-DAP;N(beta)-Epoxysuccinamoyl-diaminopropionate;3-({[(2R,3R)-3-Carbamoyloxiran-2-yl]carbonyl}amino)-L-alanine",C7H11N3O5,NA,NA,NA,6.3.2.47,R10941
Alanine,cpd:C21741,[Sulfatase]-3-oxo-L-alanine;[Sulfatase]-(S)-formylglycine;[Sulfatase]-(S)-Calpha-formylglycine;[Sulfatase]-FGly,C3H4N2O2R2,NA,NA,NA,1.1.98.7;1.8.3.7,R11878 R12569
Alanine,cpd:C21861,[Protein]-dehydroalanine,C4H4N2O2R2,NA,NA,NA,2.4.2.60;4.4.1.37,R10685 R12061 R12062 R12065 R12066
Ethanol,cpd:C00132,Methanol;Methyl alcohol;CH3OH,CH4O,Butanoate metabolism;Methane metabolism;Indole alkaloid biosynthesis;Metabolic pathways;Microbial metabolism in diverse environments;Carbon metabolism;Degradation of aromatic compounds,"Methane oxidation, methanotroph, methane => formaldehyde;Methanogenesis, methanol => methane",NA,1.1.1.244;1.1.2.7;1.1.2.10;1.1.3.13;1.1.99.37;1.2.98.1;1.11.1.6;1.11.1.7;1.11.1.21;1.13.11.8;1.13.11.-;1.14.13.25;1.14.14.117;1.14.18.3;2.1.1.90;2.1.1.246;2.3.1.152;2.3.1.232;3.1.1.11;3.1.1.44;3.1.1.59;3.1.1.61;3.1.1.78;3.1.1.82;3.1.1.85;3.1.1.95;3.1.1.97;3.1.1.100;3.1.1.114;3.1.1.122;3.1.1.-;3.1.6.16;3.3.2.14,R00602 R00605 R00608 R00614 R01142 R01143 R01144 R01145;R01146 R02362 R02624 R03551 R04280 R04384 R04409 R04608;R05825 R06250 R06685 R06729 R08149 R08150 R08974 R08975;R09061 R09098 R09273 R09274 R09337 R09518 R09553 R09725;R09846 R10319 R10320 R10545 R10681 R10705 R10983 R11166;R11189 R13238 R13239
Ethanol,cpd:C00157,"Phosphatidylcholine;Lecithin;Phosphatidyl-N-trimethylethanolamine;1,2-Diacyl-sn-glycero-3-phosphocholine;Choline phosphatide;3-sn-Phosphatidylcholine",C10H18NO8PR2,Glycerophospholipid metabolism;Arachidonic acid metabolism;Linoleic acid metabolism;alpha-Linolenic acid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Retrograde endocannabinoid signaling;Choline metabolism in cancer,"Phosphatidylcholine (PC) biosynthesis, choline => PC;Phosphatidylcholine (PC) biosynthesis, PE => PC","Compounds with biological roles [BR:br08001]; Lipids;  Phospholipids;   Glycerophospholipids;    C00157  Phosphatidylcholine; Lecithin;Lipids [BR:br08002]; GP  Glycerophospholipids;  GP01 Glycerophosphocholines;   GP0101 Diacylglycerophosphocholines;    C00157  1,2-Diacyl-sn-glycero-3-phosphocholine;Anatomical Therapeutic Chemical (ATC) classification [BR:br08303]; A ALIMENTARY TRACT AND METABOLISM;  A05 BILE AND LIVER THERAPY;   A05B LIVER THERAPY, LIPOTROPICS;    A05BA Liver therapy;     A05BA10 Phospholipids;      C00157  Phosphatidylcholine",2.1.1.16;2.1.1.71;2.3.1.23;2.3.1.43;2.3.1.62;2.3.1.83;2.3.1.135;2.7.8.2;2.7.8.24;2.7.8.27;3.1.1.4;3.1.1.5;3.1.1.32;3.1.4.3;3.1.4.4,R01309 R01310 R01312 R01313 R01314 R01315 R01316 R01317;R01318 R01319 R01320 R01321 R02114 R04227 R04514 R05794;R07064 R07377 R07859 R07860 R08387 R08969
Ethanol,cpd:C00189,Ethanolamine;Aminoethanol;2-Hydroxyethylamine,C2H7NO,Glycerophospholipid metabolism;Metabolic pathways;Retrograde endocannabinoid signaling,"Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE",Compounds with biological roles [BR:br08001]; Peptides;  Amines;   Biogenic amines;    C00189  Ethanolamine,1.4.3.8;2.6.-.-;2.7.1.82;2.7.8.29;2.7.8.-;3.1.3.75;3.1.4.2;3.1.4.4;3.1.4.39;3.1.4.46;3.5.1.60;3.5.1.99;4.1.1.-;4.3.1.7;4.3.3.-;4.99.1.-,R00749 R01468 R01469 R01470 R02041 R02051 R04248 R04362;R05381 R06870 R07376 R07385 R07386 R07388 R09536 R11062;R12757
Ethanol,cpd:C00346,Ethanolamine phosphate;O-Phosphorylethanolamine;Phosphoethanolamine;O-Phosphoethanolamine,C2H8NO4P,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis;Glycerophospholipid metabolism;Sphingolipid metabolism;Metabolic pathways;Cationic antimicrobial peptide (CAMP) resistance;Sphingolipid signaling pathway,"Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE;Sphingosine degradation",NA,2.1.1.103;2.7.1.82;2.7.7.14;3.1.3.75;3.1.4.3;3.1.4.13;3.1.4.-;4.1.2.27;4.1.2.-;4.2.3.2,R00748 R01468 R02037 R02038 R02052 R02464 R02817 R06516;R06870 R07380 R07381
Ethanol,cpd:C00350,Phosphatidylethanolamine;(3-Phosphatidyl)ethanolamine;(3-Phosphatidyl)-ethanolamine;Cephalin;O-(1-beta-Acyl-2-acyl-sn-glycero-3-phospho)ethanolamine;1-Acyl-2-acyl-sn-glycero-3-phosphoethanolamine;L-1-Phosphatidylethanolamine,C7H12NO8PR2,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis;Glycerophospholipid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Autophagy - other;Autophagy - yeast;Autophagy - animal;Retrograde endocannabinoid signaling;Pathogenic Escherichia coli infection;Kaposi sarcoma-associated herpesvirus infection,"Phosphatidylcholine (PC) biosynthesis, PE => PC;Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE;Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE","Compounds with biological roles [BR:br08001]; Lipids;  Phospholipids;   Glycerophospholipids;    C00350  Phosphatidylethanolamine;Lipids [BR:br08002]; GP  Glycerophospholipids;  GP02 Glycerophosphoethanolamines;   GP0201 Diacylglycerophosphoethanolamines;    C00350  1-Acyl-2-acyl-sn-glycero-3-phosphoethanolamine;Anatomical Therapeutic Chemical (ATC) classification [BR:br08303]; A ALIMENTARY TRACT AND METABOLISM;  A05 BILE AND LIVER THERAPY;   A05B LIVER THERAPY, LIPOTROPICS;    A05BA Liver therapy;     A05BA10 Phospholipids;      C00350  Phosphatidylethanolamine",2.1.1.17;2.3.1.23;2.3.1.40;2.7.8.1;2.7.8.29;2.7.8.42;2.7.8.43;2.7.8.-;2.7.-.-;3.1.1.4;3.1.1.32;3.1.4.3;3.1.4.4;4.1.1.65,R02051 R02052 R02053 R02054 R02055 R02056 R02057 R04480;R04864 R05923 R05924 R07376 R08107 R11062 R11204 R11205;R11555 R11556 R11557 R12202 R12351 R12702
Ethanol,cpd:C00469,Ethanol;Ethyl alcohol;Methylcarbinol,C2H6O,Glycolysis / Gluconeogenesis;Pyruvate metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Inflammatory mediator regulation of TRP channels;Alcoholic liver disease;Alcoholism;Chemical carcinogenesis - reactive oxygen species,NA,Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D00068)]; D DERMATOLOGICALS;  D08 ANTISEPTICS AND DISINFECTANTS;   D08A ANTISEPTICS AND DISINFECTANTS;    D08AX Other antiseptics and disinfectants;     D08AX08 Ethanol;      D00068  Alcohol (USP) &lt;JP/US&gt;; V VARIOUS;  V03 ALL OTHER THERAPEUTIC PRODUCTS;   V03A ALL OTHER THERAPEUTIC PRODUCTS;    V03AB Antidotes;     V03AB16 Ethanol;      D00068  Alcohol (USP) &lt;JP/US&gt;;    V03AZ Nerve depressants;     V03AZ01 Ethanol;      D00068  Alcohol (USP) &lt;JP/US&gt;;Therapeutic category of drugs in Japan [BR:br08301(D00068)]; 2  Agents affecting individual organs;  26  Epidermides;   261  Antimicrobial agents;    2615  Alcohols;     D00068  Alcohol (USP); Anhydrous ethanol (JP18); 4  Agents affecting cellular function;  42  Antineoplastics;   429  Miscellaneous;    4291  Other Antitumors;     D00068  Alcohol (USP); Anhydrous ethanol (JP18);Classification of Japanese OTC drugs [BR:br08313(D00068)]; Agents for integumentary system;  54 Disinfectants (incl. special bandages);   D00068  Alcohol (USP);Risk category of Japanese OTC drugs [BR:br08312(D00068)]; Second-class OTC drugs;  Inorganic and organic chemicals;   Ethanol;    D00068  Alcohol (USP); Third-class OTC drugs;  Inorganic and organic chemicals;   Ethanol;    D00068  Alcohol (USP);Drugs listed in the Japanese Pharmacopoeia [BR:br08311(D00068)]; Chemicals;  D00068  Anhydrous ethanol,1.1.1.1;1.1.1.2;1.1.1.71;1.1.2.7;1.1.2.8;1.1.5.5;1.1.99.36;2.3.1.152;2.3.1.268;3.1.1.67;3.1.1.113;3.5.1.75,R00746 R00754 R02359 R02682 R04410 R05198 R09127 R09479;R09552 R11957 R12515
Ethanol,cpd:C00556,Benzyl alcohol;alpha-Hydroxytoluene;Benzenemethanol;Phenylmethanol;Phenylcarbinol;Hydroxymethylbenzene,C7H8O,Toluene degradation;Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds,"Toluene degradation, toluene => benzoate","Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D00077)]; P ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS;  P03 ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS;   P03A ECTOPARASITICIDES, INCL. SCABICIDES;    P03AX Other ectoparasiticides, incl. scabicides;     P03AX06 Benzyl alcohol;      D00077  Benzyl alcohol (JP18/NF/INN);Risk category of Japanese OTC drugs [BR:br08312(D00077)]; Third-class OTC drugs;  Inorganic and organic chemicals;   Benzyl alcohol;    D00077  Benzyl alcohol (JP18/NF/INN);Drugs listed in the Japanese Pharmacopoeia [BR:br08311(D00077)]; Chemicals;  D00077  Benzyl alcohol;New drug approvals in the USA [br08319.html(D00077)]; New molecular entities and new therapeutic biological products;  D00077;New drug approvals in the USA, Europe and Japan [br08328.html(D00077)]; Approval dates by FDA, EMA and PMDA;  D00077",1.1.1.90;1.14.13.-;1.14.15.26;2.3.1.196;2.3.1.224;3.1.1.70;3.5.1.58;3.5.1.64,R01763 R02550 R02551 R02552 R03612 R09528 R10473
Ethanol,cpd:C00570,CDP-ethanolamine;Cytidine diphosphate ethanolamine,C11H20N4O11P2,Glycerophospholipid metabolism;Metabolic pathways,"Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE",NA,2.7.7.14;2.7.8.1;2.7.8.4;2.7.8.48,R01503 R02038 R02057 R02563 R06364 R07384
Ethanol,cpd:C00928,Mercaptoethanol;2-Mercaptoethanol;Thioglycol,C2H6OS,NA,NA,NA,NA,NA
Ethanol,cpd:C00955,Indole-3-ethanol;Tryptophol,C10H11NO,Tryptophan metabolism,NA,NA,1.1.1.190;1.1.1.191,R02679 R02680
Ethanol,cpd:C01210,N-Methylethanolamine phosphate,C3H10NO4P,Glycerophospholipid metabolism,NA,NA,2.1.1.103;2.7.7.57,R02037 R03375 R06868
Ethanol,cpd:C01233,sn-Glycero-3-phosphoethanolamine;Glycerophosphoethanolamine,C5H14NO6P,Glycerophospholipid metabolism;Ether lipid metabolism;Metabolic pathways,NA,NA,3.1.1.5;3.1.4.2;3.1.4.46;3.3.2.2,R01470 R03415 R03416 R03417
Ethanol,cpd:C01241,Phosphatidyl-N-methylethanolamine,C8H14NO8PR2,Glycerophospholipid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites,"Phosphatidylcholine (PC) biosynthesis, PE => PC",NA,2.1.1.16;2.1.1.17;2.1.1.71,R02056 R03424
Ethanol,cpd:C01279,4-Amino-5-hydroxymethyl-2-methylpyrimidine;Toxopyrimidine;4-Amino-2-methyl-5-pyrimidinemethanol;HMP,C6H9N3O,Thiamine metabolism;Metabolic pathways;Biosynthesis of cofactors;ABC transporters,"Thiamine salvage pathway, HMP/HET => TMP",NA,2.7.1.49;3.5.99.2;3.5.99.-,R02133 R03471 R09993
Ethanol,cpd:C01678,Cysteamine;2-Aminoethanethiol;beta-Aminoethanethiol;beta-Mercaptoethylamine;Mercaptamine;Thioethanolamine,C2H7NS,Taurine and hypotaurine metabolism;Metabolic pathways,NA,Compounds with biological roles [BR:br08001]; Peptides;  Amines;   Biogenic amines;    C01678  Cysteamine;Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D03634)]; A ALIMENTARY TRACT AND METABOLISM;  A16 OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS;   A16A OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS;    A16AA Amino acids and derivatives;     A16AA04 Mercaptamine;      D03634  Cysteamine (USAN); S SENSORY ORGANS;  S01 OPHTHALMOLOGICALS;   S01X OTHER OPHTHALMOLOGICALS;    S01XA Other ophthalmologicals;     S01XA21 Mercaptamine;      D03634  Cysteamine (USAN);New drug approvals in Europe [br08329.html(D03634)]; European public assessment reports (EPAR) authorised medicine;  D03634,1.13.11.19;2.3.1.11;3.5.1.92,R02467 R02973 R03668
Ethanol,cpd:C02390,Methylazoxymethanol;CH3-N(O)=N-CH2OH,C2H6N2O2,NA,NA,NA,2.4.1.171,R03547
Ethanol,cpd:C02452,"(-)-Perillyl alcohol;Perillyl alcohol;(S)-Perillyl alcohol;[(4S)-4-(Prop-1-en-2-yl)cyclohex-1-en-1-yl]methanol;p-Mentha-1,8-dien-7-ol;(-)-Perillylalcohol",C10H16O,Monoterpenoid biosynthesis;Limonene degradation;Biosynthesis of secondary metabolites,NA,Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0102 C10 isoprenoids (monoterpenes);    PR010209 Menthane monoterpenoids;     C02452  Perillyl alcohol;Phytochemical compounds [BR:br08003]; Terpenoids;  Monoterpenoids (C10);   Cyclic monoterpenes;    C02452  Perillyl alcohol,1.1.1.144;1.14.14.52;1.17.99.8,R02470 R03945 R12591
Ethanol,cpd:C02735,Phenylethanolamine;2-Amino-1-phenylethanol,C8H11NO,NA,NA,NA,2.1.1.28,R04033
Ethanol,cpd:C02909,(2-Naphthyl)methanol;2-Naphthalenemethanol;2-Hydroxymethylnaphthalene,C11H10O,Naphthalene degradation;Microbial metabolism in diverse environments;Degradation of aromatic compounds,NA,NA,1.1.1.1;1.14.12.12;1.14.13.-,R06926 R06927 R06930
Ethanol,cpd:C03351,3-Hydroxybenzyl alcohol;3-Hydroxybenzenemethanol,C7H8O2,Toluene degradation;Microbial metabolism in diverse environments;Degradation of aromatic compounds,NA,NA,1.1.1.97;1.14.13.-,R04136 R07665
Ethanol,cpd:C03486,CDP-N-methylethanolamine,C12H22N4O11P2,NA,NA,NA,2.7.7.57,R03375
Ethanol,cpd:C03537,S-Acetylthioethanolamine,C4H9NOS,NA,NA,NA,2.3.1.11,R03668
Ethanol,cpd:C03711,N-Methylphenylethanolamine;alpha-[(Methylamino)methyl]-benzyl alcohol,C9H13NO,NA,NA,NA,2.1.1.28,R04033
Ethanol,cpd:C03872,L-Serine-phosphoethanolamine;Serine phosphoethanolamine,C5H13N2O6P,Glycerophospholipid metabolism,NA,NA,2.7.8.4;3.1.4.13,R02563 R02817
Ethanol,cpd:C03947,"Glycerol 1,2-cyclic phosphate;1,3,2-Dioxaphospholane-4-methanol",C3H7O5P,NA,NA,NA,3.1.4.42,R02648
Ethanol,cpd:C04080,N-(Long-chain-acyl)ethanolamine,C3H6NO2R,NA,NA,NA,3.5.1.60,R02041
Ethanol,cpd:C04227,Octopamine;1-(4-Hydroxyphenyl)-2-aminoethanol;p-Hydroxyphenylethanolamine,C8H11NO2,Neuroactive ligand-receptor interaction,NA,Anatomical Therapeutic Chemical (ATC) classification [BR:br08303]; C CARDIOVASCULAR SYSTEM;  C01 CARDIAC THERAPY;   C01C CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES;    C01CA Adrenergic and dopaminergic agents;     C01CA18 Octopamine;      C04227  Octopamine;Drug groups [BR:br08330]; Cardiovascular agent;  DG01703  Cardiotonic;   DG01702  Phenethylamine cardiotonic;    DG00225  Octopamine;     C04227  Octopamine;   DG01699  Catecholamine cardiotonic;    DG00225  Octopamine;     C04227  Octopamine,4.2.1.87,R03358
Ethanol,cpd:C04308,Phosphatidyl-N-dimethylethanolamine,C9H16NO8PR2,Glycerophospholipid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites,"Phosphatidylcholine (PC) biosynthesis, PE => PC",NA,2.1.1.16;2.1.1.71,R01320 R03424
Ethanol,cpd:C04438,1-Acyl-sn-glycero-3-phosphoethanolamine;L-2-Lysophosphatidylethanolamine,C6H13NO7PR,Glycerophospholipid metabolism,NA,Lipids [BR:br08002]; GP  Glycerophospholipids;  GP02 Glycerophosphoethanolamines;   GP0205 Monoacylglycerophosphoethanolamines;    C04438  1-Acyl-sn-glycero-3-phosphoethanolamine,2.3.1.23;3.1.1.4;3.1.1.5,R02053 R03416 R04480
Ethanol,cpd:C04475,1-Alkyl-2-acylglycerophosphoethanolamine;1-Radyl-2-acyl-sn-glycero-3-phosphoethanolamine;1-Organyl-2-acyl-sn-glycero-3-phosphoethanolamine;O-1-Alkyl-2-acyl-sn-glycero-3-phosphoethanolamine;2-Acyl-1-alkyl-sn-glycero-3-phosphoethanolamine;Plasmanylethanolamine,C6H12NO7PR2,Ether lipid metabolism;Metabolic pathways,NA,"Lipids [BR:br08002]; GP  Glycerophospholipids;  GP02 Glycerophosphoethanolamines;   GP0202 1-alkyl,2-acylglycerophosphoethanolamines;    C04475  2-Acyl-1-alkyl-sn-glycero-3-phosphoethanolamine",1.14.19.77;2.3.1.148;2.7.8.1,R04571 R04721 R06364
Ethanol,cpd:C04476,1-Alkyl-sn-glycero-3-phosphoethanolamine,C5H13NO6PR,NA,NA,Lipids [BR:br08002]; GP  Glycerophospholipids;  GP02 Glycerophosphoethanolamines;   GP0206 Monoalkylglycerophosphoethanolamines;    C04476  1-Alkyl-sn-glycero-3-phosphoethanolamine,3.1.4.39,R04362
Ethanol,cpd:C04515,(3S)-3-Hydroxyacyl-N-acylthioethanolamine,C6H9NO3SR2,NA,NA,NA,NA,NA
Ethanol,cpd:C04548,Synephrine;(+/-)-Synephrine;1-(4-Hydroxyphenyl)-2-(methylamino)ethanol,C9H13NO2,NA,NA,Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D07148)]; C CARDIOVASCULAR SYSTEM;  C01 CARDIAC THERAPY;   C01C CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES;    C01CA Adrenergic and dopaminergic agents;     C01CA08 Oxedrine;      D07148  Oxedrine (BAN); S SENSORY ORGANS;  S01 OPHTHALMOLOGICALS;   S01G DECONGESTANTS AND ANTIALLERGICS;    S01GA Sympathomimetics used as decongestants;     S01GA06 Oxedrine;      D07148  Oxedrine (BAN);Drug groups [BR:br08330(D07148)]; Cardiovascular agent;  DG01703  Cardiotonic;   DG01702  Phenethylamine cardiotonic;    DG00217  Oxedrine;     D07148  Oxedrine;  DG01456  Adrenergic receptor agonist;   DG01450  alpha-Adrenergic receptor agonist;    DG00217  Oxedrine;     D07148  Oxedrine,NA,NA
Ethanol,cpd:C04635,1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine;1-Alkenylglycerophosphoethanolamine,C7H15NO6PR,Ether lipid metabolism;Metabolic pathways,NA,Lipids [BR:br08002]; GP  Glycerophospholipids;  GP02 Glycerophosphoethanolamines;   GP0207 1Z-alkenylglycerophosphoethanolamines;    C04635  1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine,2.3.1.121;3.1.1.4;3.1.4.39;3.1.4.-;3.3.2.2,R03415 R04413 R07379 R07380 R07388
Ethanol,cpd:C04756,O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine;Phosphatidalethanolamine;Plasmenylethanolamine;Ethanolamineplasmalogen;2-Acyl-1-(1-alkenyl)-sn-glycero-3-phosphoethanolamine;1-Alkenyl-2-acylglycerophosphoethanolamine,C8H14NO7PR2,Ether lipid metabolism;Metabolic pathways,NA,"Compounds with biological roles [BR:br08001]; Lipids;  Phospholipids;   Glycerophospholipids;    C04756  Plasmenylethanolamine;Lipids [BR:br08002]; GP  Glycerophospholipids;  GP02 Glycerophosphoethanolamines;   GP0203 1-(1Z-alkenyl),2-acylglycerophosphoethanolamines;    C04756  2-Acyl-1-(1-alkenyl)-sn-glycero-3-phosphoethanolamine",1.14.19.77;2.3.1.121;2.6.-.-;2.7.8.1;3.1.1.4;3.1.4.3;3.1.4.4,R04413 R04571 R07379 R07381 R07384 R07385 R07386
Ethanol,cpd:C05209,1-Alkyl-2-lyso-sn-glycero-3-phosphoethanolamine;1-Organyl-2-lyso-sn-glycero-3-phosphoethanolamine;1-Radyl-2-lyso-sn-glycero-3-phosphoethanolamine,C5H13NO6PR,NA,NA,Lipids [BR:br08002]; GP  Glycerophospholipids;  GP02 Glycerophosphoethanolamines;   GP0206 Monoalkylglycerophosphoethanolamines;    C05209  1-Alkyl-2-lyso-sn-glycero-3-phosphoethanolamine,2.3.1.147;2.3.1.148,R04720 R04721
Ethanol,cpd:C05210,1-Alkyl-2-arachidonyl-sn-glycero-3-phosphoethanolamine;1-Organyl-2-arachidonyl-sn-glycero-3-phosphoethanolamine,C25H43NO7PR,NA,NA,"Lipids [BR:br08002]; GP  Glycerophospholipids;  GP02 Glycerophosphoethanolamines;   GP0202 1-alkyl,2-acylglycerophosphoethanolamines;    C05210  1-Alkyl-2-arachidonyl-sn-glycero-3-phosphoethanolamine",2.3.1.147,R04720
Ethanol,cpd:C05562,1H-Imidazole-4-methanol;Imidazole-4-methanol,C4H6N2O,NA,NA,NA,NA,NA
Ethanol,cpd:C05675,Diacylglyceryl-2-aminoethylphosphonate;Diacylglycerophosphonoethanolamine,C7H12NO7PR2,Phosphonate and phosphinate metabolism;Metabolic pathways,NA,Lipids [BR:br08002]; GP  Glycerophospholipids;  GP17 Glycerophosphonoethanolamines;   GP1701 Diacylglycerophosphonoethanolamines;    C05675  Diacylglycerophosphonoethanolamine,2.7.8.1,R04920 R04923
Ethanol,cpd:C05853,Phenylethyl alcohol;Phenethyl alcohol;2-Phenylethanol,C8H10O,Phenylalanine metabolism,NA,NA,1.1.1.90,R02611
Ethanol,cpd:C05973,2-Acyl-sn-glycero-3-phosphoethanolamine;L-1-Lysophosphatidylethanolamine;O-(2-Acyl-sn-glycero-3-phospho)-ethanolamine,C6H13NO7PR,Glycerophospholipid metabolism,NA,Lipids [BR:br08002]; GP  Glycerophospholipids;  GP02 Glycerophosphoethanolamines;   GP0205 Monoacylglycerophosphoethanolamines;    C05973  2-Acyl-sn-glycero-3-phosphoethanolamine,2.3.1.40;3.1.1.5;3.1.1.32,R02054 R03417 R04864
Ethanol,cpd:C06044,4-Hydroxyphenylethanol;Tyrosol,C8H10O2,Tyrosine metabolism;Metabolic pathways,NA,NA,1.1.1.90;2.4.1.-,R04304 R05083
Ethanol,cpd:C06062,Ceramide phosphoethanolamine,C21H42N2O6PR,Sphingolipid metabolism,NA,Lipids [BR:br08002]; SP  Sphingolipids;  SP03 Phosphosphingolipids;   SP0302 Ceramide phosphoethanolamines;    C06062  Ceramide phosphoethanolamine,2.7.8.48,R01503
Ethanol,cpd:C06317,Vanillyl alcohol;4-Hydroxy-3-methoxy-benzenemethanol;4-Hydroxy-3-methoxybenzyl alcohol;4-Hydroxy-3-methoxybenzenemethanol,C8H10O3,Aminobenzoate degradation;Microbial metabolism in diverse environments,NA,NA,1.1.3.38,R02877
Ethanol,cpd:C06639,"2,2-Bis(4'-chlorophenyl)ethanol;DDOH",C14H12Cl2O,NA,NA,NA,NA,R05251 R05477 R05478 R05481
Ethanol,cpd:C06753,2-Chloroethanol;Ethylene chlorohydrin;Glycol chlorohydrin,C2H5ClO,Chloroalkane and chloroalkene degradation;Metabolic pathways;Microbial metabolism in diverse environments,NA,NA,1.1.2.7;1.1.2.8;3.8.1.5,R05284 R05285 R09128
Ethanol,cpd:C06771,Triethanolamine;Trolamine,C6H15NO3,Glycerophospholipid metabolism,NA,Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D00215)]; D DERMATOLOGICALS;  D03 PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS;   D03A CICATRIZANTS;    D03AX Other cicatrizants;     D03AX12 Trolamine;      D00215  Trolamine (NF),4.3.3.-,R05382
Ethanol,cpd:C06772,Diethanolamine,C4H11NO2,Glycerophospholipid metabolism,NA,NA,4.3.3.-,R05381 R05382
Ethanol,cpd:C07112,1-Phenylethanol;Methylphenyl carbinol;alpha-Methylbenzyl alcohol,C8H10O,NA,NA,NA,1.17.-.-,R05495
